Fecha,Hora,SO2,NO,NO2,PM10,"PM2,5",O3,Año
2009-03-30 00:00:00,16,5.0,2.0,9.0,15.0,,,2009
2009-03-30 00:00:00,17,4.0,2.0,9.0,18.0,,,2009
2009-03-30 00:00:00,18,4.0,2.0,10.0,21.0,,,2009
2009-03-30 00:00:00,19,5.0,2.0,11.0,25.0,,,2009
2009-03-30 00:00:00,20,5.0,2.0,10.0,18.0,,,2009
2009-03-30 00:00:00,21,5.0,2.0,9.0,18.0,,,2009
2009-03-30 00:00:00,22,5.0,2.0,10.0,18.0,,,2009
2009-03-30 00:00:00,23,5.0,2.0,10.0,18.0,,,2009
2009-03-30 00:00:00,24,5.0,2.0,10.0,16.0,,,2009
2009-03-31 00:00:00,1,4.0,2.0,9.0,14.0,,,2009
2009-03-31 00:00:00,2,4.0,2.0,8.0,11.0,,,2009
2009-03-31 00:00:00,3,4.0,2.0,8.0,9.0,,,2009
2009-03-31 00:00:00,4,4.0,2.0,9.0,10.0,,,2009
2009-03-31 00:00:00,5,4.0,2.0,9.0,7.0,,,2009
2009-03-31 00:00:00,6,4.0,2.0,9.0,7.0,,,2009
2009-03-31 00:00:00,7,5.0,2.0,8.0,9.0,,,2009
2009-03-31 00:00:00,8,5.0,2.0,9.0,7.0,,,2009
2009-03-31 00:00:00,9,5.0,2.0,9.0,8.0,,,2009
2009-03-31 00:00:00,10,5.0,2.0,11.0,18.0,,,2009
2009-03-31 00:00:00,11,5.0,2.0,11.0,10.0,,,2009
2009-03-31 00:00:00,12,5.0,2.0,10.0,9.0,,,2009
2009-03-31 00:00:00,13,4.0,2.0,10.0,8.0,,,2009
2009-03-31 00:00:00,14,5.0,2.0,11.0,13.0,,,2009
2009-03-31 00:00:00,15,5.0,2.0,10.0,15.0,,,2009
2009-03-31 00:00:00,16,4.0,2.0,11.0,17.0,,,2009
2009-03-31 00:00:00,17,4.0,2.0,11.0,17.0,,,2009
2009-03-31 00:00:00,18,5.0,2.0,11.0,26.0,,,2009
2009-03-31 00:00:00,19,5.0,2.0,12.0,15.0,,,2009
2009-03-31 00:00:00,20,5.0,2.0,11.0,12.0,,,2009
2009-03-31 00:00:00,21,5.0,2.0,12.0,12.0,,,2009
2009-03-31 00:00:00,22,5.0,2.0,12.0,14.0,,,2009
2009-03-31 00:00:00,23,5.0,2.0,11.0,14.0,,,2009
2009-03-31 00:00:00,24,4.0,2.0,10.0,12.0,,,2009
2009-04-01 00:00:00,1,5.0,2.0,10.0,12.0,,,2009
2009-04-01 00:00:00,2,4.0,2.0,9.0,6.0,,,2009
2009-04-01 00:00:00,3,5.0,2.0,8.0,9.0,,,2009
2009-04-01 00:00:00,4,4.0,2.0,8.0,12.0,,,2009
2009-04-01 00:00:00,5,4.0,3.0,11.0,9.0,,,2009
2009-04-01 00:00:00,6,4.0,2.0,10.0,8.0,,,2009
2009-04-01 00:00:00,7,5.0,2.0,10.0,8.0,,,2009
2009-04-01 00:00:00,8,4.0,2.0,9.0,7.0,,,2009
2009-04-01 00:00:00,9,4.0,2.0,10.0,7.0,,,2009
2009-04-01 00:00:00,10,5.0,2.0,14.0,13.0,,,2009
2009-04-01 00:00:00,11,5.0,2.0,10.0,12.0,,,2009
2009-04-01 00:00:00,12,5.0,2.0,10.0,15.0,,,2009
2009-04-01 00:00:00,13,5.0,3.0,13.0,15.0,,,2009
2009-04-01 00:00:00,14,5.0,3.0,13.0,29.0,,,2009
2009-04-01 00:00:00,15,5.0,2.0,11.0,12.0,,,2009
2009-04-01 00:00:00,16,4.0,2.0,11.0,16.0,,,2009
2009-04-01 00:00:00,17,4.0,2.0,13.0,18.0,,,2009
2009-04-01 00:00:00,18,5.0,3.0,16.0,22.0,,,2009
2009-04-01 00:00:00,19,6.0,2.0,10.0,13.0,,,2009
2009-04-01 00:00:00,20,5.0,2.0,10.0,12.0,,,2009
2009-04-01 00:00:00,21,5.0,2.0,9.0,12.0,,,2009
2009-04-01 00:00:00,22,5.0,2.0,9.0,10.0,,,2009
2009-04-01 00:00:00,23,4.0,2.0,10.0,14.0,,,2009
2009-04-01 00:00:00,24,4.0,2.0,9.0,14.0,,,2009
2009-04-02 00:00:00,1,4.0,2.0,10.0,8.0,,,2009
2009-04-02 00:00:00,2,4.0,2.0,10.0,9.0,,,2009
2009-04-02 00:00:00,3,4.0,2.0,9.0,11.0,,,2009
2009-04-02 00:00:00,4,4.0,2.0,9.0,10.0,,,2009
2009-04-02 00:00:00,5,4.0,2.0,8.0,9.0,,,2009
2009-04-02 00:00:00,6,4.0,2.0,9.0,9.0,,,2009
2009-04-02 00:00:00,7,4.0,2.0,9.0,9.0,,,2009
2009-04-02 00:00:00,8,5.0,2.0,9.0,8.0,,,2009
2009-04-02 00:00:00,9,4.0,2.0,9.0,12.0,,,2009
2009-04-02 00:00:00,10,4.0,2.0,12.0,20.0,,,2009
2009-04-02 00:00:00,11,5.0,2.0,10.0,17.0,,,2009
2009-04-02 00:00:00,12,5.0,2.0,12.0,21.0,,,2009
2009-04-02 00:00:00,13,5.0,2.0,13.0,21.0,,,2009
2009-04-02 00:00:00,14,5.0,3.0,14.0,20.0,,,2009
2009-04-02 00:00:00,15,4.0,2.0,11.0,17.0,,,2009
2009-04-02 00:00:00,16,5.0,2.0,11.0,21.0,,,2009
2009-04-02 00:00:00,17,5.0,2.0,11.0,21.0,,,2009
2009-04-02 00:00:00,18,5.0,2.0,12.0,22.0,,,2009
2009-04-02 00:00:00,19,5.0,2.0,13.0,23.0,,,2009
2009-04-02 00:00:00,20,6.0,2.0,13.0,26.0,,,2009
2009-04-02 00:00:00,21,5.0,2.0,10.0,18.0,,,2009
2009-04-02 00:00:00,22,4.0,2.0,10.0,21.0,,,2009
2009-04-02 00:00:00,23,4.0,2.0,11.0,15.0,,,2009
2009-04-02 00:00:00,24,4.0,2.0,10.0,11.0,,,2009
2009-04-03 00:00:00,1,4.0,2.0,10.0,11.0,,,2009
2009-04-03 00:00:00,2,4.0,2.0,9.0,12.0,,,2009
2009-04-03 00:00:00,3,4.0,2.0,9.0,11.0,,,2009
2009-04-03 00:00:00,4,4.0,2.0,9.0,12.0,,,2009
2009-04-03 00:00:00,5,4.0,2.0,9.0,12.0,,,2009
2009-04-03 00:00:00,6,4.0,2.0,10.0,13.0,,,2009
2009-04-03 00:00:00,7,5.0,2.0,10.0,11.0,,,2009
2009-04-03 00:00:00,8,4.0,2.0,11.0,42.0,,,2009
2009-04-03 00:00:00,9,5.0,2.0,10.0,17.0,,,2009
2009-04-03 00:00:00,10,5.0,2.0,11.0,16.0,,,2009
2009-04-03 00:00:00,11,5.0,3.0,12.0,20.0,,,2009
2009-04-03 00:00:00,12,5.0,2.0,12.0,26.0,,,2009
2009-04-03 00:00:00,13,5.0,2.0,14.0,30.0,,,2009
2009-04-03 00:00:00,14,5.0,2.0,14.0,22.0,,,2009
2009-04-03 00:00:00,15,4.0,2.0,14.0,24.0,,,2009
2009-04-03 00:00:00,16,5.0,2.0,11.0,27.0,,,2009
2009-04-03 00:00:00,17,5.0,2.0,11.0,23.0,,,2009
2009-04-03 00:00:00,18,4.0,2.0,11.0,21.0,,,2009
2009-04-03 00:00:00,19,4.0,2.0,12.0,27.0,,,2009
2009-04-03 00:00:00,20,5.0,2.0,10.0,21.0,,,2009
2009-04-03 00:00:00,21,5.0,2.0,10.0,13.0,,,2009
2009-04-03 00:00:00,22,4.0,2.0,10.0,11.0,,,2009
2009-04-03 00:00:00,23,4.0,2.0,10.0,15.0,,,2009
2009-04-03 00:00:00,24,4.0,2.0,10.0,16.0,,,2009
2009-04-04 00:00:00,1,4.0,2.0,9.0,14.0,,,2009
2009-04-04 00:00:00,2,4.0,2.0,10.0,15.0,,,2009
2009-04-04 00:00:00,3,4.0,2.0,9.0,15.0,,,2009
2009-04-04 00:00:00,4,4.0,2.0,9.0,14.0,,,2009
2009-04-04 00:00:00,5,4.0,2.0,9.0,13.0,,,2009
2009-04-04 00:00:00,6,4.0,2.0,8.0,13.0,,,2009
2009-04-04 00:00:00,7,4.0,2.0,9.0,15.0,,,2009
2009-04-04 00:00:00,8,4.0,2.0,9.0,14.0,,,2009
2009-04-04 00:00:00,9,4.0,2.0,9.0,16.0,,,2009
2009-04-04 00:00:00,10,5.0,2.0,10.0,18.0,,,2009
2009-04-04 00:00:00,11,5.0,2.0,10.0,22.0,,,2009
2009-04-04 00:00:00,12,5.0,3.0,11.0,20.0,,,2009
2009-04-04 00:00:00,13,5.0,3.0,10.0,23.0,,,2009
2009-04-04 00:00:00,14,5.0,2.0,10.0,19.0,,,2009
2009-04-04 00:00:00,15,5.0,2.0,9.0,22.0,,,2009
2009-04-04 00:00:00,16,4.0,2.0,9.0,27.0,,,2009
2009-04-04 00:00:00,17,4.0,2.0,9.0,33.0,,,2009
2009-04-04 00:00:00,18,5.0,2.0,11.0,43.0,,,2009
2009-04-04 00:00:00,19,4.0,2.0,11.0,49.0,,,2009
2009-04-04 00:00:00,20,5.0,2.0,12.0,56.0,,,2009
2009-04-04 00:00:00,21,5.0,2.0,12.0,48.0,,,2009
2009-04-04 00:00:00,22,4.0,2.0,13.0,31.0,,,2009
2009-04-04 00:00:00,23,4.0,2.0,12.0,28.0,,,2009
2009-04-04 00:00:00,24,4.0,2.0,10.0,25.0,,,2009
2009-04-05 00:00:00,1,4.0,2.0,10.0,28.0,,,2009
2009-04-05 00:00:00,2,4.0,2.0,9.0,28.0,,,2009
2009-04-05 00:00:00,3,4.0,2.0,9.0,28.0,,,2009
2009-04-05 00:00:00,4,4.0,2.0,9.0,27.0,,,2009
2009-04-05 00:00:00,5,4.0,2.0,9.0,25.0,,,2009
2009-04-05 00:00:00,6,4.0,2.0,8.0,24.0,,,2009
2009-04-05 00:00:00,7,4.0,2.0,8.0,27.0,,,2009
2009-04-05 00:00:00,8,4.0,2.0,9.0,32.0,,,2009
2009-04-05 00:00:00,9,4.0,2.0,10.0,45.0,,,2009
2009-04-05 00:00:00,10,4.0,2.0,10.0,48.0,,,2009
2009-04-05 00:00:00,11,5.0,3.0,11.0,45.0,,,2009
2009-04-05 00:00:00,12,5.0,3.0,11.0,45.0,,,2009
2009-04-05 00:00:00,13,5.0,3.0,11.0,50.0,,,2009
2009-04-05 00:00:00,14,4.0,3.0,13.0,50.0,,,2009
2009-04-05 00:00:00,15,4.0,2.0,13.0,49.0,,,2009
2009-04-05 00:00:00,16,3.0,2.0,11.0,50.0,,,2009
2009-04-05 00:00:00,17,3.0,2.0,10.0,51.0,,,2009
2009-04-05 00:00:00,18,3.0,2.0,12.0,56.0,,,2009
2009-04-05 00:00:00,19,3.0,2.0,12.0,60.0,,,2009
2009-04-05 00:00:00,20,4.0,2.0,15.0,64.0,,,2009
2009-04-05 00:00:00,21,4.0,2.0,19.0,45.0,,,2009
2009-04-05 00:00:00,22,4.0,2.0,28.0,44.0,,,2009
2009-04-05 00:00:00,23,4.0,2.0,22.0,45.0,,,2009
2009-04-05 00:00:00,24,3.0,2.0,17.0,48.0,,,2009
2009-04-06 00:00:00,1,4.0,2.0,15.0,49.0,,,2009
2009-04-06 00:00:00,2,3.0,2.0,14.0,45.0,,,2009
2009-04-06 00:00:00,3,3.0,2.0,14.0,41.0,,,2009
2009-04-06 00:00:00,4,3.0,2.0,14.0,45.0,,,2009
2009-04-06 00:00:00,5,3.0,2.0,17.0,32.0,,,2009
2009-04-06 00:00:00,6,4.0,2.0,13.0,30.0,,,2009
2009-04-06 00:00:00,7,4.0,2.0,14.0,31.0,,,2009
2009-04-06 00:00:00,8,4.0,2.0,16.0,36.0,,,2009
2009-04-06 00:00:00,9,4.0,2.0,12.0,51.0,,,2009
2009-04-06 00:00:00,10,4.0,3.0,12.0,53.0,,,2009
2009-04-06 00:00:00,11,4.0,3.0,13.0,54.0,,,2009
2009-04-06 00:00:00,12,4.0,2.0,13.0,53.0,,,2009
2009-04-06 00:00:00,13,4.0,2.0,14.0,54.0,,,2009
2009-04-06 00:00:00,14,4.0,2.0,13.0,52.0,,,2009
2009-04-06 00:00:00,15,3.0,2.0,13.0,49.0,,,2009
2009-04-06 00:00:00,16,3.0,2.0,11.0,59.0,,,2009
2009-04-06 00:00:00,17,3.0,2.0,11.0,57.0,,,2009
2009-04-06 00:00:00,18,3.0,2.0,14.0,69.0,,,2009
2009-04-06 00:00:00,19,3.0,3.0,14.0,75.0,,,2009
2009-04-06 00:00:00,20,4.0,2.0,14.0,76.0,,,2009
2009-04-06 00:00:00,21,4.0,2.0,15.0,48.0,,,2009
2009-04-06 00:00:00,22,4.0,2.0,11.0,44.0,,,2009
2009-04-06 00:00:00,23,4.0,2.0,12.0,39.0,,,2009
2009-04-06 00:00:00,24,3.0,2.0,12.0,37.0,,,2009
2009-04-07 00:00:00,1,3.0,2.0,12.0,41.0,,,2009
2009-04-07 00:00:00,2,3.0,2.0,11.0,44.0,,,2009
2009-04-07 00:00:00,3,3.0,2.0,11.0,46.0,,,2009
2009-04-07 00:00:00,4,3.0,2.0,10.0,38.0,,,2009
2009-04-07 00:00:00,5,3.0,2.0,9.0,39.0,,,2009
2009-04-07 00:00:00,6,4.0,2.0,9.0,37.0,,,2009
2009-04-07 00:00:00,7,3.0,2.0,10.0,36.0,,,2009
2009-04-07 00:00:00,8,4.0,2.0,12.0,37.0,,,2009
2009-04-07 00:00:00,9,3.0,2.0,12.0,61.0,,,2009
2009-04-07 00:00:00,10,4.0,2.0,12.0,55.0,,,2009
2009-04-07 00:00:00,11,4.0,2.0,11.0,50.0,,,2009
2009-04-07 00:00:00,12,3.0,2.0,11.0,52.0,,,2009
2009-04-07 00:00:00,13,3.0,2.0,11.0,57.0,,,2009
2009-04-07 00:00:00,14,4.0,2.0,13.0,58.0,,,2009
2009-04-07 00:00:00,15,3.0,2.0,11.0,59.0,,,2009
2009-04-07 00:00:00,16,3.0,2.0,11.0,60.0,,,2009
2009-04-07 00:00:00,17,3.0,2.0,11.0,64.0,,,2009
2009-04-07 00:00:00,18,3.0,3.0,10.0,68.0,,,2009
2009-04-07 00:00:00,19,3.0,2.0,11.0,75.0,,,2009
2009-04-07 00:00:00,20,4.0,2.0,12.0,87.0,,,2009
2009-04-07 00:00:00,21,4.0,2.0,12.0,77.0,,,2009
2009-04-07 00:00:00,22,4.0,2.0,11.0,63.0,,,2009
2009-04-07 00:00:00,23,4.0,2.0,11.0,66.0,,,2009
2009-04-07 00:00:00,24,4.0,2.0,10.0,69.0,,,2009
2009-04-08 00:00:00,1,4.0,2.0,11.0,69.0,,,2009
2009-04-08 00:00:00,2,3.0,2.0,10.0,67.0,,,2009
2009-04-08 00:00:00,3,3.0,2.0,10.0,40.0,,,2009
2009-04-08 00:00:00,4,3.0,2.0,9.0,34.0,,,2009
2009-04-08 00:00:00,5,3.0,2.0,9.0,33.0,,,2009
2009-04-08 00:00:00,6,3.0,2.0,9.0,33.0,,,2009
2009-04-08 00:00:00,7,3.0,2.0,10.0,36.0,,,2009
2009-04-08 00:00:00,8,3.0,2.0,14.0,49.0,,,2009
2009-04-08 00:00:00,9,4.0,2.0,12.0,69.0,,,2009
2009-04-08 00:00:00,10,4.0,2.0,10.0,66.0,,,2009
2009-04-08 00:00:00,11,4.0,2.0,11.0,55.0,,,2009
2009-04-08 00:00:00,12,4.0,2.0,12.0,57.0,,,2009
2009-04-08 00:00:00,13,3.0,2.0,12.0,62.0,,,2009
2009-04-08 00:00:00,14,4.0,2.0,10.0,62.0,,,2009
2009-04-08 00:00:00,15,3.0,2.0,10.0,58.0,,,2009
2009-04-08 00:00:00,16,3.0,2.0,10.0,65.0,,,2009
2009-04-08 00:00:00,17,3.0,2.0,10.0,71.0,,,2009
2009-04-08 00:00:00,18,4.0,3.0,9.0,75.0,,,2009
2009-04-08 00:00:00,19,3.0,3.0,11.0,85.0,,,2009
2009-04-08 00:00:00,20,4.0,2.0,12.0,93.0,,,2009
2009-04-08 00:00:00,21,4.0,2.0,13.0,74.0,,,2009
2009-04-08 00:00:00,22,4.0,2.0,13.0,60.0,,,2009
2009-04-08 00:00:00,23,4.0,2.0,13.0,34.0,,,2009
2009-04-08 00:00:00,24,4.0,2.0,12.0,35.0,,,2009
2009-04-09 00:00:00,1,3.0,2.0,11.0,34.0,,,2009
2009-04-09 00:00:00,2,3.0,2.0,10.0,52.0,,,2009
2009-04-09 00:00:00,3,3.0,2.0,11.0,52.0,,,2009
2009-04-09 00:00:00,4,3.0,2.0,11.0,51.0,,,2009
2009-04-09 00:00:00,5,3.0,2.0,9.0,43.0,,,2009
2009-04-09 00:00:00,6,3.0,2.0,10.0,32.0,,,2009
2009-04-09 00:00:00,7,3.0,2.0,9.0,46.0,,,2009
2009-04-09 00:00:00,8,4.0,2.0,11.0,38.0,,,2009
2009-04-09 00:00:00,9,4.0,2.0,9.0,58.0,,,2009
2009-04-09 00:00:00,10,4.0,2.0,11.0,65.0,,,2009
2009-04-09 00:00:00,11,4.0,2.0,10.0,57.0,,,2009
2009-04-09 00:00:00,12,4.0,3.0,15.0,44.0,,,2009
2009-04-09 00:00:00,13,4.0,2.0,12.0,40.0,,,2009
2009-04-09 00:00:00,14,4.0,2.0,10.0,45.0,,,2009
2009-04-09 00:00:00,15,4.0,2.0,10.0,53.0,,,2009
2009-04-09 00:00:00,16,4.0,2.0,10.0,48.0,,,2009
2009-04-09 00:00:00,17,4.0,2.0,9.0,33.0,,,2009
2009-04-09 00:00:00,18,4.0,2.0,10.0,37.0,,,2009
2009-04-09 00:00:00,19,4.0,2.0,10.0,39.0,,,2009
2009-04-09 00:00:00,20,4.0,2.0,10.0,41.0,,,2009
2009-04-09 00:00:00,21,3.0,2.0,10.0,47.0,,,2009
